file,column,original_id,status,canonical_id
iching_relations.csv,to_id,hexagram_40,repaired,hexagram:40
iching_relations.csv,from_id,hexagram_47,repaired,hexagram:47
iching_relations.csv,to_id,hexagram_29,repaired,hexagram:29
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_29,repaired,hexagram:29
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_39,repaired,hexagram:39
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_46,repaired,hexagram:46
iching_relations.csv,from_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,to_id,hexagram_28,repaired,hexagram:28
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_17,repaired,hexagram:17
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_43,repaired,hexagram:43
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_31,repaired,hexagram:31
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,from_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,to_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_32,repaired,hexagram:32
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_44,repaired,hexagram:44
iching_relations.csv,from_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,to_id,hexagram_18,repaired,hexagram:18
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_16,repaired,hexagram:16
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_21,repaired,hexagram:21
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_17,repaired,hexagram:17
iching_relations.csv,from_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,to_id,hexagram_24,repaired,hexagram:24
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_23,repaired,hexagram:23
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_18,repaired,hexagram:18
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_22,repaired,hexagram:22
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,from_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,to_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_20,repaired,hexagram:20
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_37,repaired,hexagram:37
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_39,repaired,hexagram:39
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,from_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,to_id,hexagram_33,repaired,hexagram:33
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_34,repaired,hexagram:34
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_40,repaired,hexagram:40
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_38,repaired,hexagram:38
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,from_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,to_id,hexagram_19,repaired,hexagram:19
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_51,repaired,hexagram:51
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_34,repaired,hexagram:34
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_30,repaired,hexagram:30
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,from_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,to_id,hexagram_36,repaired,hexagram:36
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_35,repaired,hexagram:35
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_30,repaired,hexagram:30
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_33,repaired,hexagram:33
iching_relations.csv,from_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,to_id,hexagram_52,repaired,hexagram:52
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_53,repaired,hexagram:53
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_48,repaired,hexagram:48
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_18,repaired,hexagram:18
iching_relations.csv,from_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,to_id,hexagram_44,repaired,hexagram:44
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_43,repaired,hexagram:43
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_17,repaired,hexagram:17
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_47,repaired,hexagram:47
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_54,repaired,hexagram:54
iching_relations.csv,from_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,to_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_57,repaired,hexagram:57
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_20,repaired,hexagram:20
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_29,repaired,hexagram:29
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,from_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,to_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_29,repaired,hexagram:29
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_19,repaired,hexagram:19
iching_relations.csv,from_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,to_id,hexagram_58,repaired,hexagram:58
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_42,repaired,hexagram:42
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_59,repaired,hexagram:59
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_60,repaired,hexagram:60
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_41,repaired,hexagram:41
iching_relations.csv,from_id,hexagram_61,repaired,hexagram:61
iching_relations.csv,to_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_16,repaired,hexagram:16
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_32,repaired,hexagram:32
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_55,repaired,hexagram:55
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_56,repaired,hexagram:56
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_31,repaired,hexagram:31
iching_relations.csv,from_id,hexagram_62,repaired,hexagram:62
iching_relations.csv,to_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_39,repaired,hexagram:39
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_37,repaired,hexagram:37
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_36,repaired,hexagram:36
iching_relations.csv,from_id,hexagram_63,repaired,hexagram:63
iching_relations.csv,to_id,hexagram_49,repaired,hexagram:49
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_50,repaired,hexagram:50
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_35,repaired,hexagram:35
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_38,repaired,hexagram:38
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_40,repaired,hexagram:40
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,from_id,hexagram_64,repaired,hexagram:64
iching_relations.csv,to_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,from_id,trigram_qian,repaired,trigram:qian
iching_relations.csv,to_id,deity_vayu,repaired,deity:vayu
iching_relations.csv,from_id,trigram_kun,repaired,trigram:kun
iching_relations.csv,to_id,deity_nirriti,repaired,deity:nirriti
iching_relations.csv,from_id,trigram_zhen,repaired,trigram:zhen
iching_relations.csv,to_id,deity_indra,repaired,deity:indra
iching_relations.csv,from_id,trigram_xun,repaired,trigram:xun
iching_relations.csv,to_id,deity_agni,repaired,deity:agni
iching_relations.csv,from_id,trigram_kan,repaired,trigram:kan
iching_relations.csv,to_id,deity_kubera,repaired,deity:kubera
iching_relations.csv,from_id,trigram_li,repaired,trigram:li
iching_relations.csv,to_id,deity_yama,repaired,deity:yama
iching_relations.csv,from_id,trigram_gen,repaired,trigram:gen
iching_relations.csv,to_id,deity_ishana,repaired,deity:ishana
iching_relations.csv,from_id,trigram_dui,repaired,trigram:dui
iching_relations.csv,to_id,deity_varuna,repaired,deity:varuna
iching_relations.csv,from_id,hexagram_02,repaired,hexagram:02
iching_relations.csv,to_id,nakshatra_rohini,repaired,nakshatra:rohini
iching_relations.csv,from_id,hexagram_02,repaired,hexagram:02
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_02,repaired,hexagram:02
iching_relations.csv,to_id,nakshatra_ashlesha,repaired,nakshatra:ashlesha
iching_relations.csv,from_id,hexagram_02,repaired,hexagram:02
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_02,repaired,hexagram:02
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_ashwini,repaired,nakshatra:ashwini
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_krittika,repaired,nakshatra:krittika
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_swati,repaired,nakshatra:swati
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_vishakha,repaired,nakshatra:vishakha
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_purva_ashadha,repaired,nakshatra:purva_ashadha
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_dhanishta,repaired,nakshatra:dhanishta
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_purva_bhadrapada,repaired,nakshatra:purva_bhadrapada
iching_relations.csv,from_id,hexagram_03,repaired,hexagram:03
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,to_id,nakshatra_ashlesha,repaired,nakshatra:ashlesha
iching_relations.csv,from_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,to_id,nakshatra_mula,repaired,nakshatra:mula
iching_relations.csv,from_id,hexagram_04,repaired,hexagram:04
iching_relations.csv,to_id,nakshatra_shatabhisha,repaired,nakshatra:shatabhisha
iching_relations.csv,from_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,to_id,nakshatra_pushya,repaired,nakshatra:pushya
iching_relations.csv,from_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,to_id,nakshatra_anuradha,repaired,nakshatra:anuradha
iching_relations.csv,from_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,to_id,nakshatra_purva_ashadha,repaired,nakshatra:purva_ashadha
iching_relations.csv,from_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_05,repaired,hexagram:05
iching_relations.csv,to_id,nakshatra_revati,repaired,nakshatra:revati
iching_relations.csv,from_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,to_id,nakshatra_ashwini,repaired,nakshatra:ashwini
iching_relations.csv,from_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,to_id,nakshatra_swati,repaired,nakshatra:swati
iching_relations.csv,from_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,to_id,nakshatra_purva_ashadha,repaired,nakshatra:purva_ashadha
iching_relations.csv,from_id,hexagram_06,repaired,hexagram:06
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_bharani,repaired,nakshatra:bharani
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_rohini,repaired,nakshatra:rohini
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_pushya,repaired,nakshatra:pushya
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_ashlesha,repaired,nakshatra:ashlesha
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_purva_phalguni,repaired,nakshatra:purva_phalguni
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_anuradha,repaired,nakshatra:anuradha
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_purva_ashadha,repaired,nakshatra:purva_ashadha
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_07,repaired,hexagram:07
iching_relations.csv,to_id,nakshatra_revati,repaired,nakshatra:revati
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_punarvasu,repaired,nakshatra:punarvasu
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_pushya,repaired,nakshatra:pushya
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_hasta,repaired,nakshatra:hasta
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_anuradha,repaired,nakshatra:anuradha
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_shravana,repaired,nakshatra:shravana
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_08,repaired,hexagram:08
iching_relations.csv,to_id,nakshatra_revati,repaired,nakshatra:revati
iching_relations.csv,from_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,to_id,nakshatra_punarvasu,repaired,nakshatra:punarvasu
iching_relations.csv,from_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,to_id,nakshatra_hasta,repaired,nakshatra:hasta
iching_relations.csv,from_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,to_id,nakshatra_swati,repaired,nakshatra:swati
iching_relations.csv,from_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,to_id,nakshatra_jyeshtha,repaired,nakshatra:jyeshtha
iching_relations.csv,from_id,hexagram_09,repaired,hexagram:09
iching_relations.csv,to_id,nakshatra_shravana,repaired,nakshatra:shravana
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_rohini,repaired,nakshatra:rohini
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_ardra,repaired,nakshatra:ardra
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_pushya,repaired,nakshatra:pushya
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_ashlesha,repaired,nakshatra:ashlesha
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_anuradha,repaired,nakshatra:anuradha
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_purva_ashadha,repaired,nakshatra:purva_ashadha
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_10,repaired,hexagram:10
iching_relations.csv,to_id,nakshatra_revati,repaired,nakshatra:revati
iching_relations.csv,from_id,hexagram_11,repaired,hexagram:11
iching_relations.csv,to_id,nakshatra_bharani,repaired,nakshatra:bharani
iching_relations.csv,from_id,hexagram_11,repaired,hexagram:11
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_11,repaired,hexagram:11
iching_relations.csv,to_id,nakshatra_purva_phalguni,repaired,nakshatra:purva_phalguni
iching_relations.csv,from_id,hexagram_11,repaired,hexagram:11
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_11,repaired,hexagram:11
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_12,repaired,hexagram:12
iching_relations.csv,to_id,nakshatra_rohini,repaired,nakshatra:rohini
iching_relations.csv,from_id,hexagram_12,repaired,hexagram:12
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_12,repaired,hexagram:12
iching_relations.csv,to_id,nakshatra_ashlesha,repaired,nakshatra:ashlesha
iching_relations.csv,from_id,hexagram_12,repaired,hexagram:12
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_12,repaired,hexagram:12
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_ashwini,repaired,nakshatra:ashwini
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_krittika,repaired,nakshatra:krittika
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_magha,repaired,nakshatra:magha
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_chitra,repaired,nakshatra:chitra
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_vishakha,repaired,nakshatra:vishakha
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_dhanishta,repaired,nakshatra:dhanishta
iching_relations.csv,from_id,hexagram_13,repaired,hexagram:13
iching_relations.csv,to_id,nakshatra_purva_bhadrapada,repaired,nakshatra:purva_bhadrapada
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_ashwini,repaired,nakshatra:ashwini
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_krittika,repaired,nakshatra:krittika
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_magha,repaired,nakshatra:magha
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_chitra,repaired,nakshatra:chitra
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_vishakha,repaired,nakshatra:vishakha
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_dhanishta,repaired,nakshatra:dhanishta
iching_relations.csv,from_id,hexagram_14,repaired,hexagram:14
iching_relations.csv,to_id,nakshatra_purva_bhadrapada,repaired,nakshatra:purva_bhadrapada
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_rohini,repaired,nakshatra:rohini
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_mrigashira,repaired,nakshatra:mrigashira
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_pushya,repaired,nakshatra:pushya
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_uttara_phalguni,repaired,nakshatra:uttara_phalguni
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_anuradha,repaired,nakshatra:anuradha
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_uttara_ashadha,repaired,nakshatra:uttara_ashadha
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_uttara_bhadrapada,repaired,nakshatra:uttara_bhadrapada
iching_relations.csv,from_id,hexagram_15,repaired,hexagram:15
iching_relations.csv,to_id,nakshatra_revati,repaired,nakshatra:revati
iching_relations.csv,from_id,hexagram_16,repaired,hexagram:16
iching_relations.csv,to_id,nakshatra_ashwini,repaired,nakshatra:ashwini
